CELL_LINE_NAME,COSMIC_ID,DRUG_ID,DRUGID_COSMICID,FOLD_DILUTION,MAX_CONC,fd_num_0,fd_num_1,fd_num_2,fd_num_3,fd_num_4,fd_num_5,fd_num_6,fd_num_7,fd_num_8,fd_num_9,norm_cells_0,norm_cells_1,norm_cells_2,norm_cells_3,norm_cells_4,norm_cells_5,norm_cells_6,norm_cells_7,norm_cells_8,norm_cells_9,drug_name,CCL_name,dif_first,dif_last,sigmoid_4_param_r2,sigmoid_4_param
CAL-148,924106,200,200_924106,2,1.024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.963519983,0.893570542,0.840761839,0.705256719,0.297761771,0.054308784,0.010934267,0.008216081,0.006970703,Dacinostat,CAL-148,0.03648001700000003,0.0012453780000000001,0.9955002106280565,[ 5.02144967e-01  1.04865264e+00 -1.50292746e+01 -3.22247783e-03]
NB13,949177,170,170_949177,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.961364602,0.884154751,0.748964092,0.047005535,0.010279463,0.008670924,0.006820437,0.006398279,0.006256447,Shikonin,NB13,0.03863539800000004,0.00014183199999999972,0.996580430319328,[ 3.65338339e-01  1.05946778e+00 -3.83778100e+01  6.61201164e-03]
NCI-H747,908457,194,194_908457,2,0.256,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.964252089,0.932919611,0.976242061,0.929066718,0.229294345,0.134233052,0.118653072,0.146843266,0.170650692,Luminespib,NCI-H747,0.035747910999999966,0.023807425999999993,0.9976457686874121,[  0.50514585   1.21084223 -46.32053937   0.14248736]
LXF-289,753592,273,273_753592,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.983938963,0.973603354,0.949270384,0.961457427,0.850710871,0.605909186,0.238125735,0.055652543,0.033422407,CUDC-101,LXF-289,0.016061036999999945,0.022230135999999998,0.998822348458115,[ 6.94302510e-01  1.03212157e+00 -1.42982925e+01  9.73134127e-03]
OVTOKO,1298365,274,274_1298365,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.985843918,0.861654486,0.81037513,0.691307575,0.592955659,0.36101475,0.220246878,0.104155272,0.055863463,Belinostat,OVTOKO,0.014156081999999959,0.04829180899999999,0.994761715722741,[ 0.61991847  0.89665788 -5.32669836 -0.07898246]
JM1,1327768,170,170_1327768,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.990266178,0.744677551,0.044339056,0.01265695,0.005747291,0.017425052,0.006901754,0.008908274,0.007476132,Shikonin,JM1,0.009733821999999948,0.0014321420000000008,0.999936303997703,[ 2.49037371e-01  1.01251883e+00 -3.93285357e+01  9.71246255e-03]
TT2609-C02,1240223,274,274_1240223,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.962544225,0.888409196,0.731706862,0.357056333,0.200940466,0.077219396,0.053241133,0.038435119,0.014510648,Belinostat,TT2609-C02,0.03745577499999997,0.023924470999999996,0.9973048866053197,[  0.39813244   1.03320625 -11.77980358   0.03450762]
H2373,1290809,276,276_1290809,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.971901956,0.932813769,0.926188258,0.869068323,0.8590384,0.511004123,0.153047584,0.041417763,0.021771101,CAY10603,H2373,0.028098044000000044,0.019646662000000002,0.9947129742401692,[ 6.70540531e-01  1.07264244e+00 -1.68050582e+01  1.59581285e-02]
ECC10,906848,178,178_906848,2,8.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.968508861,0.926140866,0.960422098,0.760712266,0.698477413,0.495996841,0.287025499,0.180731728,0.14447182,BAY-61-3606,ECC10,0.031491139,0.03625990800000001,0.9913778173246671,[ 0.62372008  1.09679615 -7.72105192  0.07849971]
Sci-1,1331031,245,245_1331031,2,40.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.968074094,0.980798255,0.889005763,0.805001423,0.646150627,0.406845671,0.167865588,0.005262664,0.001021765,UNC0638,Sci-1,0.031925906000000004,0.004240899,0.9974406378424217,[ 0.64432884  0.94051447 -8.49685133 -0.07306564]
NCI-H220,1330974,273,273_1330974,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.974995684,0.949297614,0.870443147,0.769695665,0.484584335,0.157597872,0.019413557,0.013491173,0.015335118,CUDC-101,NCI-H220,0.02500431599999997,0.0018439449999999996,0.997378982572178,[ 5.47766659e-01  1.02167865e+00 -1.26631364e+01 -7.39936118e-03]
PANC-10-05,925348,276,276_925348,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.966281743,0.909399248,0.833543518,0.717120468,0.514127046,0.253839129,0.191621907,0.181752529,0.157545572,CAY10603,PANC-10-05,0.033718256999999974,0.024206957,0.9948091042427627,[ 0.49875376  1.20161142 -9.97216815  0.14365014]
BV-173,910710,55,55_910710,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.994171206,0.953072729,0.828101753,0.750268763,0.499568954,0.312168162,0.243970012,0.200860162,0.19848243,A-770041,BV-173,0.005828794000000026,0.0023777320000000213,0.9963402403431929,[ 0.48772077  1.2218324  -9.58282793  0.18254846]
ES3,684055,273,273_684055,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.988320209,0.939951172,0.870720223,0.742710962,0.528219929,0.216100695,0.040121085,0.016876677,0.011043292,CUDC-101,ES3,0.01167979100000005,0.005833385,0.9972104600177504,[  0.56049407   0.9971029  -10.47047943  -0.02007336]
CA46,910703,159,159_910703,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.983847523,0.925932455,0.813645066,0.599079428,0.428420299,0.314944148,0.242714505,0.161382005,0.115806521,HG6-64-1,CA46,0.016152477,0.045575484,0.9967903163604079,[ 0.4590606   1.07631306 -7.13564687  0.11870534]
LU-135,713899,194,194_713899,2,0.256,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.994934492,0.886891027,0.887982405,0.893193514,0.197880598,0.040144338,0.042435354,0.026682063,0.035301898,Luminespib,LU-135,0.005065508000000052,0.008619835,0.9935986497672378,[ 5.14046047e-01  1.10176684e+00 -3.89579869e+01  3.54126382e-02]
JURL-MK1,1327771,308,308_1327771,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.977923533,0.932959666,0.811823935,0.458639383,0.152615601,0.018702126,0.013259219,0.012586064,0.00832201,WIKI4,JURL-MK1,0.02207646699999999,0.004264054,0.9995577268259358,[ 4.33211328e-01  1.01540879e+00 -1.46422625e+01  4.50926034e-03]
ES3,684055,274,274_684055,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.969050646,0.836030672,0.67222854,0.338612625,0.168357996,0.066073206,0.025769488,0.018665357,0.022553478,Belinostat,ES3,0.030949353999999984,0.003888120999999998,0.9986236833512283,[  0.38342433   1.00161673 -10.54109137   0.01643645]
HCC1806,907047,272,272_907047,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.964497936,0.922180618,0.914979223,0.791361479,0.653323041,0.545277332,0.25876539,0.082126706,0.052120206,AR-42,HCC1806,0.035502064,0.03000649999999999,0.9923666100208631,[ 0.6935747   0.93360104 -6.94648214 -0.08508271]
NCI-SNU-16,908446,268,268_908446,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.986965761,0.916803138,0.745772257,0.389675497,0.186848294,0.076429221,0.033200932,0.023930097,0.021011105,Sepantronium bromide,NCI-SNU-16,0.013034239000000003,0.002918992000000002,0.9991674075709093,[  0.40753461   1.01509105 -12.15479346   0.02617329]
HT-144,907067,165,165_907067,2,4000.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.98751295,0.85233081,0.712571965,0.634324741,0.466296397,0.227393856,0.150035579,0.098479164,0.05981123,DMOG,HT-144,0.012487050000000055,0.038667933999999994,0.9926719305679698,[ 4.98047651e-01  9.43043648e-01 -5.88874797e+00 -7.73990612e-04]
TGW,910780,87,87_910780,2,0.256,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.996086693,0.98888789,0.989219042,0.941764514,0.363015332,0.082696632,0.051301118,0.038627009,0.03218647,GW843682X,TGW,0.0039133070000000325,0.006440538999999995,0.9995880541968611,[  0.53154548   1.05391002 -30.40759728   0.04651824]
Hs-445,1322218,328,328_1322218,2,2.56,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.988284682,0.723853125,0.480603529,0.214518961,0.068099793,0.028897237,0.016734513,0.011697458,0.01245326,SNX-2112,Hs-445,0.01171531800000003,0.0007558019999999999,0.9973541208629826,[ 3.13421947e-01  9.50389747e-01 -1.05819502e+01  7.90833298e-03]
KURAMOCHI,909975,273,273_909975,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.988354944,0.990960155,0.96730548,0.906607798,0.885236901,0.72493386,0.225530761,0.083465972,0.090786135,CUDC-101,KURAMOCHI,0.011645055999999987,0.0073201630000000045,0.9938074044311742,[  0.70295943   1.12374743 -21.57389747   0.0744279 ]
ONS-76,909248,180,180_909248,2,0.512,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.964263738,0.58907517,0.277094618,0.1169071,0.071790775,0.088753441,0.142676159,0.073398705,0.052438546,Thapsigargin,ONS-76,0.03573626200000002,0.020960158999999992,0.9937023111817642,[  0.2329105    1.04425271 -15.90242874   0.08620527]
NCI-H2029,688011,272,272_688011,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.964712094,0.946790897,0.921109911,0.761425113,0.523227352,0.258277339,0.188066229,0.163324208,0.145513261,AR-42,NCI-H2029,0.03528790599999998,0.017810946999999994,0.9985341384080014,[  0.51887702   1.200217   -12.45669884   0.14555956]
DV-90,753553,272,272_753553,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.973590983,0.956719256,0.907580912,0.843549109,0.56517274,0.262408244,0.087933151,0.058088258,0.052203293,AR-42,DV-90,0.02640901699999998,0.005884964999999999,0.9986758972441864,[  0.56990391   1.07006386 -13.02450035   0.04039216]
SK-MG-1,909729,276,276_909729,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.99414851,0.908590138,0.823746844,0.738559958,0.572054455,0.393213849,0.097957463,0.027564078,0.014332592,CAY10603,SK-MG-1,0.005851489999999959,0.013231485999999999,0.9918042950739843,[ 0.61744749  0.92493598 -7.12426435 -0.08304169]
OSC-19,1298362,272,272_1298362,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.952638801,0.893307857,0.822297723,0.784449626,0.586263025,0.347045735,0.173390411,0.067461659,0.046800393,AR-42,OSC-19,0.04736119900000002,0.02066126599999999,0.9950229152765753,[ 0.59935964  1.02433404 -8.05995634 -0.00849927]
HCC1428,1290905,272,272_1290905,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.976696002,0.962268082,0.942734747,0.785304726,0.489017478,0.176094349,0.11229297,0.098869119,0.077377108,AR-42,HCC1428,0.023303998000000048,0.021492011000000005,0.9989047753186985,[  0.52988976   1.10949454 -14.6479366    0.08142953]
RCC-JF,1524415,1022,1022_1524415,2,2.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.969868974,0.986816544,0.96332067,0.848265563,0.559011618,0.307213976,0.195012258,0.10428062,0.068925348,AZD7762,RCC-JF,0.03013102599999995,0.03535527200000001,0.9974465528784197,[  0.56264551   1.09532917 -11.77238315   0.08613215]
L-428,907322,200,200_907322,2,1.024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.967534492,0.977946854,0.922945909,0.707718638,0.570266429,0.284832619,0.088575976,0.038299715,0.025921242,Dacinostat,L-428,0.03246550800000003,0.012378472999999997,0.9955686254249724,[ 5.71381635e-01  9.91620627e-01 -9.35387575e+00 -9.06763150e-03]
SK-LMS-1,909720,11,11_909720,2,0.1024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.958218287,0.932819485,0.750708386,0.550865995,0.399185589,0.267300479,0.129535914,0.078279329,0.056634031,Paclitaxel,SK-LMS-1,0.041781713,0.021645297999999993,0.996863032176509,[ 0.47124308  0.97527484 -6.75191792  0.02828219]
BC-1,910919,276,276_910919,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.973410852,0.933155753,0.870567747,0.557703584,0.150515421,0.052107171,0.046833165,0.061440137,0.024000216,CAY10603,BC-1,0.026589148000000007,0.037439921,0.998474330795216,[  0.45017528   1.07173017 -18.44252182   0.03910294]
BC-1,910919,257,257_910919,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.975739142,0.962448889,0.977509667,0.994009278,0.954160027,0.702359536,0.123033544,0.13340764,0.128071161,NPK76-II-72-1,BC-1,0.024260857999999996,0.005336479000000005,0.9988870849675561,[  0.67382427   1.17753617 -80.04979951   0.12809121]
NTERA-S-cl-D1,908454,200,200_908454,2,1.024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.952372206,0.805948593,0.598813521,0.359572599,0.062008076,0.021263585,0.020696438,0.01478643,0.015908553,Dacinostat,NTERA-S-cl-D1,0.047627793999999946,0.0011221229999999992,0.9952172998895988,[ 3.70664406e-01  9.92397152e-01 -1.07372184e+01 -1.52706494e-03]
IST-MES1,907173,308,308_907173,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.996877409,0.996364011,0.975705415,0.917820662,0.900271511,0.715929543,0.459955717,0.038729268,0.020713538,WIKI4,IST-MES1,0.003122591000000008,0.018015729999999997,0.9907265128096543,[  0.76665607   0.95081713 -12.40270295  -0.07033871]
639-V,906798,167,167_906798,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.977509862,0.844675477,0.493646611,0.124988537,0.03749557,0.056181776,0.017193669,0.018141191,0.030760986,OSU-03012,639-V,0.022490137999999993,0.012619795,0.999073677207575,[  0.32426308   1.02798556 -17.13489282   0.02606285]
MKN1,908138,200,200_908138,2,1.024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.950633743,0.917242142,0.811196175,0.772363551,0.593735194,0.294777114,0.094730835,0.029517389,0.02403181,Dacinostat,MKN1,0.04936625699999997,0.005485579000000001,0.9928599933153375,[ 0.59119797  1.02258261 -9.45656821 -0.02155093]
TF-1,1331044,133,133_1331044,2,1.024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.989621794,0.991248763,0.971873787,0.725575116,0.352503592,0.118158053,0.078498264,0.084173387,0.099951687,Doxorubicin,TF-1,0.010378205999999945,0.015778299999999995,0.9989469656751355,[  0.49439432   1.08817426 -16.97389138   0.08219342]
LCLC-97TM1,946361,344,344_946361,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.97126559,0.962110615,0.943389988,0.731110807,0.476500673,0.109024011,0.060189473,0.005886445,0.011575883,THZ-2-49,LCLC-97TM1,0.028734409999999988,0.005689438000000001,0.9966488832787841,[ 5.36728950e-01  1.01727757e+00 -1.33111316e+01  2.00478464e-03]
MDA-MB-330,1330941,274,274_1330941,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.955042315,0.925523791,0.788681934,0.637549062,0.312866686,0.125213795,0.101327408,0.08334308,0.080331153,Belinostat,MDA-MB-330,0.04495768499999997,0.0030119269999999976,0.9964483521642692,[  0.46507563   1.10276048 -11.68194995   0.069187  ]
NCI-H1648,687799,302,302_687799,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.99852395,0.96676595,0.751017459,0.539634097,0.312058238,0.189350687,0.144418748,0.12975657,0.145532474,PI-103,NCI-H1648,0.001476049999999951,0.015775904000000007,0.997975154324771,[  0.413652     1.11802757 -10.72650176   0.1312954 ]
NCI-SNU-1,908444,203,203_908444,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.957691985,0.968142952,0.953070218,0.888323881,0.790983182,0.648328491,0.409882092,0.124986111,0.130016238,BMS-345541,NCI-SNU-1,0.04230801500000003,0.005030127000000009,0.9915560430581302,[ 0.71800892  1.05966251 -9.5016895   0.02849509]
OCI-AML3,1290455,104,104_1290455,2,0.02,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.975990595,0.983403422,0.998227992,0.969164504,0.963899065,0.093743793,0.016488795,0.012798108,0.00749471,Bortezomib,OCI-AML3,0.02400940500000004,0.005303398000000001,0.9996440945263008,[ 6.23162720e-01  1.02754094e+00 -5.55941192e+01  1.21898158e-02]
HDQ-P1,1290922,170,170_1290922,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.986344394,0.855639385,0.924924407,0.942762251,0.496558427,0.059968447,0.027026422,0.021766191,0.017081226,Shikonin,HDQ-P1,0.013655606000000042,0.004684964999999999,0.9926546838455976,[ 5.54802315e-01  1.08735556e+00 -3.43854603e+01  2.58345769e-02]
OC-314,909257,291,291_909257,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.989769105,0.957361496,0.988681715,0.972724824,0.807182565,0.155841201,0.016839027,0.008751721,0.003399916,KIN001-266,OC-314,0.010230894999999962,0.005351805000000001,0.9994771039734828,[ 6.06778621e-01  1.02416205e+00 -2.90047548e+01  7.13084085e-03]
OSC-20,1240196,134,134_1240196,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.99476206,0.99627387,0.902014703,0.617976314,0.353425221,0.172334203,0.13707327,0.040580889,0.025346736,Etoposide,OSC-20,0.0052379399999999965,0.015234153,0.9959232451293906,[  0.48279702   1.02846776 -11.14251693   0.05061858]
ESO26,1503366,219,219_1503366,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.976630295,0.994375256,0.907426144,0.668105207,0.166151653,0.18540871,0.17790095,0.184143438,0.177687675,AT-7519,ESO26,0.02336970500000002,0.006455763000000003,0.9960941641750366,[  0.45032893   1.25649907 -40.37400844   0.17568447]
MC116,907799,173,173_907799,2,32.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.954675245,0.946024413,0.929234232,0.943664028,0.840655193,0.356078125,0.025480647,0.018519533,0.009916978,FH535,MC116,0.045324754999999994,0.008602555000000001,0.9981565010480197,[ 6.40465937e-01  1.05160427e+00 -2.33441333e+01  5.12546513e-03]
MKN1,908138,273,273_908138,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.956404742,0.947262347,0.885114532,0.867105912,0.744608052,0.525562703,0.240846507,0.018622539,0.016679753,CUDC-101,MKN1,0.04359525799999997,0.001942786000000002,0.9947540083135603,[ 0.69081574  0.98369081 -9.98149207 -0.05897096]
KARPAS-299,907273,53,53_907273,2,0.256,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.961259357,0.940394212,0.842701167,0.826590059,0.628247056,0.500999688,0.229041371,0.008628966,-0.000801294,CGP-60474,KARPAS-299,0.03874064300000002,0.00943026,0.991290992543456,[ 0.7001795   0.88643501 -7.06901215 -0.14729191]
